threshold,file_rate_threshold,healthy_file_false_alarm_rate,defective_file_detection_rate,healthy_row_false_alarm_rate,defective_row_detection_rate,row_roc_auc,objective,w_pca,w_iso,w_maha
7.4119277715682985,0.02,0.18181818181818182,0.7142857142857143,0.015003996734823,0.035964963846922576,0.6396164705796116,0.46359676417367796,0.8,0.2,0.0
9.0172700881958,0.02,0.18181818181818182,0.7142857142857143,0.015003996734823,0.0353771089295162,0.6226372887111908,0.45926379046896176,1.0,0.0,0.0
1.8008244037628174,0.02,0.45454545454545453,1.0,0.020003445948045272,0.0775968490976427,0.6633997987568214,0.4553069696824244,0.0,1.0,0.0
2.0359039306640625,0.03,0.09090909090909091,0.5714285714285714,0.010004547521600727,0.04731056375286579,0.6633997987568214,0.45016640396859425,0.0,1.0,0.0
3.3926900119781482,0.03,0.45454545454545453,1.0,0.030002344374489814,0.07310563752865792,0.6427668564785719,0.44747527269222553,0.4,0.6,0.0
4.492766044616692,0.03,0.45454545454545453,1.0,0.030002344374489814,0.06227734995003233,0.640042205631577,0.44516986684368287,0.6,0.4,0.0
5.595090840816494,0.03,0.45454545454545453,1.0,0.030002344374489814,0.06012580095232497,0.6396164705796116,0.44474070073103544,0.8,0.2,0.0
5.8063890695571905,0.01,0.09090909090909091,0.5714285714285714,0.005005098308378455,0.016906707424607606,0.6427668564785719,0.44144747979243754,0.4,0.6,0.0
6.703521203994748,0.03,0.45454545454545453,1.0,0.030002344374489814,0.05845629298689083,0.6226372887111908,0.44024547906911515,1.0,0.0,0.0
2.3731372356414795,0.02,0.0,0.42857142857142855,0.005101132926033572,0.02144494738698489,0.6633997987568214,0.4251893223549035,0.0,1.0,0.0
2.3731372356414795,0.03,0.0,0.42857142857142855,0.005101132926033572,0.02144494738698489,0.6633997987568214,0.4251893223549035,0.0,1.0,0.0
2.3753411769866943,0.02,0.0,0.42857142857142855,0.004931660071348072,0.021139262829933572,0.6633997987568214,0.42517736424228286,0.0,1.0,0.0
2.3753411769866943,0.03,0.0,0.42857142857142855,0.004931660071348072,0.021139262829933572,0.6633997987568214,0.42517736424228286,0.0,1.0,0.0
3.748145866394043,0.03,0.0,0.42857142857142855,0.005005098308378455,0.023373111516077832,0.6503819436472159,0.422243290120397,0.2,0.8,0.0
3.8548183517456147,0.03,0.0,0.42857142857142855,0.0041859795107318685,0.022103344894480043,0.6503819436472159,0.4222166488866867,0.2,0.8,0.0
4.020144653320313,0.02,0.0,0.42857142857142855,0.0030053186230895464,0.01917582740579625,0.6503819436472159,0.4220136534409126,0.2,0.8,0.0
7.499698307037354,0.005,0.36363636363636365,0.8571428571428571,0.006084075483209477,0.01815295984950914,0.640042205631577,0.4212569400289384,0.6,0.4,0.0
4.255887603759765,0.01,0.0,0.42857142857142855,0.0010055389378006378,0.008700252777614485,0.6503819436472159,0.4208422731837431,0.2,0.8,0.0
6.631784439086914,0.002,0.36363636363636365,0.8571428571428571,0.0030053186230895464,0.005255422961613074,0.6427668564785719,0.4206192235795267,0.4,0.6,0.0
5.8063890695571905,0.005,0.2727272727272727,0.7142857142857143,0.005005098308378455,0.016906707424607606,0.6427668564785719,0.39988903823399596,0.4,0.6,0.0
8.103492164611815,0.005,0.2727272727272727,0.7142857142857143,0.005005098308378455,0.00817118335194874,0.640042205631577,0.39789754691134854,0.6,0.4,0.0
1.597869281768798,0.03,0.5454545454545454,1.0,0.030002344374489814,0.11774733995649873,0.6633997987568214,0.3956933999896003,0.0,1.0,0.0
2.1982200145721436,0.005,0.5454545454545454,1.0,0.007004877993667364,0.0358473928634413,0.6633997987568214,0.38800790120180617,0.0,1.0,0.0
2.343410186767578,0.03,0.5454545454545454,1.0,0.03156149463759642,0.08837810828287579,0.6503819436472159,0.3877217214085343,0.2,0.8,0.0
2.7720367431640627,0.01,0.5454545454545454,1.0,0.015003996734823,0.05285991417318206,0.6503819436472159,0.38570549187263486,0.2,0.8,0.0
3.8548183517456147,0.002,0.5454545454545454,1.0,0.0041859795107318685,0.022103344894480043,0.6503819436472159,0.38325560992564783,0.2,0.8,0.0
4.255887603759765,0.0005,0.5454545454545454,1.0,0.0010055389378006378,0.008700252777614485,0.6503819436472159,0.3818812342227042,0.2,0.8,0.0
4.262725067138672,0.01,0.5454545454545454,1.0,0.015003996734823,0.0391158662042208,0.6427668564785719,0.3817401128851297,0.4,0.6,0.0
5.8133306980133055,0.01,0.5454545454545454,1.0,0.015003996734823,0.03721121627182412,0.640042205631577,0.3807732526835214,0.6,0.4,0.0
3.8813643932342528,0.03,0.18181818181818182,0.5714285714285714,0.020003445948045272,0.051249191699488564,0.6427668564785719,0.37996281926937275,0.4,0.6,0.0
3.8873955726623537,0.03,0.18181818181818182,0.5714285714285714,0.019907411330390156,0.05101404973252601,0.6427668564785719,0.37994675489785934,0.4,0.6,0.0
5.1792578220367425,0.03,0.18181818181818182,0.5714285714285714,0.021291439643655076,0.04813356063723473,0.640042205631577,0.37855671315916406,0.6,0.4,0.0
5.2879981100559235,0.03,0.18181818181818182,0.5714285714285714,0.020003445948045272,0.044136147198871316,0.640042205631577,0.3782146998825315,0.6,0.4,0.0
